stat_no;year;month;day;hour;elem_val
26409;2004;12;19;7;0,1
26409;2004;12;20;7;0,0
26409;2004;12;21;7;0,6
26409;2004;12;22;7;1,0
26409;2004;12;23;7;10,0
26409;2004;12;24;7;12,2
26409;2004;12;25;7;8,0
26409;2004;12;26;7;3,8
26409;2004;12;27;7;0,0
26409;2004;12;28;7;0,0
26409;2004;12;29;7;5,9
26409;2004;12;30;7;1,0
26409;2004;12;31;7;14,5
26409;2005;1;1;7;2,4
26409;2005;1;2;7;5,2
26409;2005;1;3;7;5,5
26409;2005;1;4;7;2,5
26409;2005;1;5;7;0,4
26409;2005;1;6;7;2,6
26409;2005;1;7;7;0,2
26409;2005;1;8;7;4,0
26409;2005;1;9;7;2,1
26409;2005;1;10;7;2,2
26409;2005;1;11;7;0,0
26409;2005;1;12;7;2,0
26409;2005;1;13;7;2,5
26409;2005;1;14;7;1,5
26409;2005;1;15;7;0,0
26409;2005;1;16;7;0,0
26409;2005;1;17;7;0,2
26409;2005;1;18;7;9,0
26409;2005;1;19;7;3,8
26409;2005;1;20;7;9,8
26409;2005;1;21;7;2,5
26409;2005;1;22;7;7,5
26409;2005;1;23;7;0,0
26409;2005;1;24;7;0,3
26409;2005;1;25;7;1,0
26409;2005;1;26;7;0,4
26409;2005;1;27;7;2,3
26409;2005;1;28;7;0,4
26409;2005;1;29;7;0,0
26409;2005;1;30;7;0,8
26409;2005;1;31;7;0,4
26409;2005;2;1;7;0,0
26409;2005;2;2;7;0,2
26409;2005;2;3;7;2,0
26409;2005;2;4;7;0,1
26409;2005;2;5;7;1,1
26409;2005;2;6;7;0,0
26409;2005;2;7;7;0,0
26409;2005;2;8;7;0,0
26409;2005;2;9;7;0,0
26409;2005;2;10;7;5,1
26409;2005;2;11;7;3,8
26409;2005;2;12;7;0,1
26409;2005;2;13;7;21,0
26409;2005;2;14;7;1,3
26409;2005;2;15;7;0,3
26409;2005;2;16;7;0,0
26409;2005;2;17;7;0,5
26409;2005;2;18;7;0,7
26409;2005;2;19;7;5,5
26409;2005;2;20;7;1,0
26409;2005;2;21;7;1,5
26409;2005;2;22;7;0,1
26409;2005;2;23;7;3,8
26409;2005;2;24;7;17,2
26409;2005;2;25;7;0,4
26409;2005;2;26;7;0,0
26409;2005;2;27;7;0,7
26409;2005;2;28;7;0,0
26409;2005;3;1;7;9,8
26409;2005;3;2;7;0,2
26409;2005;3;3;7;2,1
26409;2005;3;4;7;0,0
26409;2005;3;5;7;0,0
26409;2005;3;6;7;0,0
26409;2005;3;7;7;0,0
26409;2005;3;8;7;0,0
26409;2005;3;9;7;3,7
26409;2005;3;10;7;0,0
26409;2005;3;11;7;7,1
26409;2005;3;12;7;3,1
26409;2005;3;13;7;0,0
26409;2005;3;14;7;1,1
26409;2005;3;15;7;1,5
26409;2005;3;16;7;10,2
26409;2005;3;17;7;9,6
26409;2005;3;18;7;1,0
26409;2005;3;19;7;2,4
26409;2005;3;20;7;0,0
26409;2005;3;21;7;0,0
26409;2005;3;22;7;0,0
26409;2005;3;23;7;0,6
26409;2005;3;24;7;0,2
26409;2005;3;25;7;0,0
26409;2005;3;26;7;10,5
26409;2005;3;27;7;17,1
26409;2005;3;28;7;0,0
26409;2005;3;29;7;0,0
26409;2005;3;30;7;0,0
26409;2005;3;31;7;0,0
26409;2005;4;1;7;0,0
26409;2005;4;2;7;0,0
26409;2005;4;3;7;0,0
26409;2005;4;4;7;0,0
26409;2005;4;5;7;2,1
26409;2005;4;6;7;0,0
26409;2005;4;7;7;3,8
26409;2005;4;8;7;5,8
26409;2005;4;9;7;0,0
26409;2005;4;10;7;0,1
26409;2005;4;11;7;1,5
26409;2005;4;12;7;0,0
26409;2005;4;13;7;0,4
26409;2005;4;14;7;9,1
26409;2005;4;15;7;7,9
26409;2005;4;16;7;0,1
26409;2005;4;17;7;0,0
26409;2005;4;18;7;0,0
26409;2005;4;19;7;0,8
26409;2005;4;20;7;0,0
26409;2005;4;21;7;0,0
26409;2005;4;22;7;0,0
26409;2005;4;23;7;0,0
26409;2005;4;24;7;0,0
26409;2005;4;25;7;0,0
26409;2005;4;26;7;0,0
26409;2005;4;27;7;0,5
26409;2005;4;28;7;7,0
26409;2005;4;29;7;0,0
26409;2005;4;30;7;0,0
26409;2005;5;1;7;2,7
26409;2005;5;2;7;1,8
26409;2005;5;3;7;0,0
26409;2005;5;4;7;8,5
26409;2005;5;5;7;0,3
26409;2005;5;6;7;2,5
26409;2005;5;7;7;2,8
26409;2005;5;8;7;6,9
26409;2005;5;9;7;2,2
26409;2005;5;10;7;10,9
26409;2005;5;11;7;1,5
26409;2005;5;12;7;0,0
26409;2005;5;13;7;0,0
26409;2005;5;14;7;0,0
26409;2005;5;15;7;0,0
26409;2005;5;16;7;0,4
26409;2005;5;17;7;1,1
26409;2005;5;18;7;0,0
26409;2005;5;19;7;0,0
26409;2005;5;20;7;0,0
26409;2005;5;21;7;6,1
26409;2005;5;22;7;9,2
26409;2005;5;23;7;5,6
26409;2005;5;24;7;0,0
26409;2005;5;25;7;0,9
26409;2005;5;26;7;0,0
26409;2005;5;27;7;0,0
26409;2005;5;28;7;0,0
26409;2005;5;29;7;0,0
26409;2005;5;30;7;1,1
26409;2005;5;31;7;1,0
26409;2005;6;1;7;2,6
26409;2005;6;2;7;2,1
26409;2005;6;3;7;1,9
26409;2005;6;4;7;36,5
26409;2005;6;5;7;6,3
26409;2005;6;6;7;0,0
26409;2005;6;7;7;0,0
26409;2005;6;8;7;0,0
26409;2005;6;9;7;0,0
26409;2005;6;10;7;0,0
26409;2005;6;11;7;0,0
26409;2005;6;12;7;1,2
26409;2005;6;13;7;9,8
26409;2005;6;14;7;6,0
26409;2005;6;15;7;0,0
26409;2005;6;16;7;0,8
26409;2005;6;17;7;3,0
26409;2005;6;18;7;0,0
26409;2005;6;19;7;0,0
26409;2005;6;20;7;0,0
26409;2005;6;21;7;0,0
26409;2005;6;22;7;0,0
26409;2005;6;23;7;0,0
26409;2005;6;24;7;0,0
26409;2005;6;25;7;0,5
26409;2005;6;26;7;0,0
26409;2005;6;27;7;0,0
26409;2005;6;28;7;0,0
26409;2005;6;29;7;0,0
26409;2005;6;30;7;0,0
26409;2005;7;1;7;0,0
26409;2005;7;2;7;0,0
26409;2005;7;3;7;0,0
26409;2005;7;4;7;1,0
26409;2005;7;5;7;9,0
26409;2005;7;6;7;4,4
26409;2005;7;7;7;1,7
26409;2005;7;8;7;0,0
26409;2005;7;9;7;0,0
26409;2005;7;10;7;0,0
26409;2005;7;11;7;0,0
26409;2005;7;12;7;0,0
26409;2005;7;13;7;0,0
26409;2005;7;14;7;0,0
26409;2005;7;15;7;7,4
26409;2005;7;16;7;0,2
26409;2005;7;17;7;0,5
26409;2005;7;18;7;0,0
26409;2005;7;19;7;2,1
26409;2005;7;20;7;8,9
26409;2005;7;21;7;27,2
26409;2005;7;22;7;13,2
26409;2005;7;23;7;0,1
26409;2005;7;24;7;0,4
26409;2005;7;25;7;6,1
26409;2005;7;26;7;3,7
26409;2005;7;27;7;0,2
26409;2005;7;28;7;5,9
26409;2005;7;29;7;0,0
26409;2005;7;30;7;0,1
26409;2005;7;31;7;8,0
26409;2005;8;1;7;26,0
26409;2005;8;2;7;0,0
26409;2005;8;3;7;0,0
26409;2005;8;4;7;2,0
26409;2005;8;5;7;2,3
26409;2005;8;6;7;21,5
26409;2005;8;7;7;7,0
26409;2005;8;8;7;0,3
26409;2005;8;9;7;10,5
26409;2005;8;10;7;14,0
26409;2005;8;11;7;0,7
26409;2005;8;12;7;1,7
26409;2005;8;13;7;0,0
26409;2005;8;14;7;1,0
26409;2005;8;15;7;0,2
26409;2005;8;16;7;0,0
26409;2005;8;17;7;0,0
26409;2005;8;18;7;0,0
26409;2005;8;19;7;0,0
26409;2005;8;20;7;0,0
26409;2005;8;21;7;0,0
26409;2005;8;22;7;0,0
26409;2005;8;23;7;0,0
26409;2005;8;24;7;0,0
26409;2005;8;25;7;3,7
26409;2005;8;26;7;11,8
26409;2005;8;27;7;4,5
26409;2005;8;28;7;1,7
26409;2005;8;29;7;0,0
26409;2005;8;30;7;0,0
26409;2005;8;31;7;0,0
26409;2005;9;1;7;0,0
26409;2005;9;2;7;1,2
26409;2005;9;3;7;0,0
26409;2005;9;4;7;0,0
26409;2005;9;5;7;0,0
26409;2005;9;6;7;0,0
26409;2005;9;7;7;0,0
26409;2005;9;8;7;0,0
26409;2005;9;9;7;0,0
26409;2005;9;10;7;0,0
26409;2005;9;11;7;0,0
26409;2005;9;12;7;0,0
26409;2005;9;13;7;0,0
26409;2005;9;14;7;0,0
26409;2005;9;15;7;1,2
26409;2005;9;16;7;1,1
26409;2005;9;17;7;0,0
26409;2005;9;18;7;0,0
26409;2005;9;19;7;0,6
26409;2005;9;20;7;0,0
26409;2005;9;21;7;0,0
26409;2005;9;22;7;0,0
26409;2005;9;23;7;0,0
26409;2005;9;24;7;0,0
26409;2005;9;25;7;0,0
26409;2005;9;26;7;0,3
26409;2005;9;27;7;0,0
26409;2005;9;28;7;10,8
26409;2005;9;29;7;4,8
26409;2005;9;30;7;4,5
26409;2005;10;1;7;6,0
26409;2005;10;2;7;2,5
26409;2005;10;3;7;0,0
26409;2005;10;4;7;0,0
26409;2005;10;5;7;0,0
26409;2005;10;6;7;0,0
26409;2005;10;7;7;0,0
26409;2005;10;8;7;0,0
26409;2005;10;9;7;0,0
26409;2005;10;10;7;0,9
26409;2005;10;11;7;0,0
26409;2005;10;12;7;0,0
26409;2005;10;13;7;0,0
26409;2005;10;14;7;0,0
26409;2005;10;15;7;0,0
26409;2005;10;16;7;0,0
26409;2005;10;17;7;0,0
26409;2005;10;18;7;0,0
26409;2005;10;19;7;0,0
26409;2005;10;20;7;0,4
26409;2005;10;21;7;4,0
26409;2005;10;22;7;14,1
26409;2005;10;23;7;2,1
26409;2005;10;24;7;0,5
26409;2005;10;25;7;18,1
26409;2005;10;26;7;28,1
26409;2005;10;27;7;1,8
26409;2005;10;28;7;0,0
26409;2005;10;29;7;0,0
26409;2005;10;30;7;0,0
26409;2005;10;31;7;0,0
26409;2005;11;1;7;0,4
26409;2005;11;2;7;2,2
26409;2005;11;3;7;15,5
26409;2005;11;4;7;0,2
26409;2005;11;5;7;1,5
26409;2005;11;6;7;0,9
26409;2005;11;7;7;0,8
26409;2005;11;8;7;0,4
26409;2005;11;9;7;0,0
26409;2005;11;10;7;0,0
26409;2005;11;11;7;1,0
26409;2005;11;12;7;7,6
26409;2005;11;13;7;0,0
26409;2005;11;14;7;0,0
26409;2005;11;15;7;12,2
26409;2005;11;16;7;0,0
26409;2005;11;17;7;1,2
26409;2005;11;18;7;0,0
26409;2005;11;19;7;0,0
26409;2005;11;20;7;1,0
26409;2005;11;21;7;4,6
26409;2005;11;22;7;0,2
26409;2005;11;23;7;0,2
26409;2005;11;24;7;0,5
26409;2005;11;25;7;8,0
26409;2005;11;26;7;1,5
26409;2005;11;27;7;0,0
26409;2005;11;28;7;0,0
26409;2005;11;29;7;1,8
26409;2005;11;30;7;2,5
26409;2005;12;1;7;0,2
26409;2005;12;2;7;0,0
26409;2005;12;3;7;0,0
26409;2005;12;4;7;0,5
26409;2005;12;5;7;1,0
26409;2005;12;6;7;2,0
26409;2005;12;7;7;0,8
26409;2005;12;8;7;0,3
26409;2005;12;9;7;0,0
26409;2005;12;10;7;0,0
26409;2005;12;11;7;1,9
26409;2005;12;12;7;0,0
26409;2005;12;13;7;0,0
26409;2005;12;14;7;3,2
26409;2005;12;15;7;1,8
26409;2005;12;16;7;14,1
26409;2005;12;17;7;1,5
26409;2005;12;18;7;0,0
26409;2005;12;19;7;2,3
26409;2005;12;20;7;2,9
26409;2005;12;21;7;1,0
26409;2005;12;22;7;3,0
26409;2005;12;23;7;0,5
26409;2005;12;24;7;4,5
26409;2005;12;25;7;1,0
26409;2005;12;26;7;0,0
26409;2005;12;27;7;8,5
26409;2005;12;28;7;1,4
26409;2005;12;29;7;0,8
26409;2005;12;30;7;3,5
26409;2005;12;31;7;2,0
26409;2006;1;1;7;5,0
26409;2006;1;2;7;0,5
26409;2006;1;3;7;0,0
26409;2006;1;4;7;0,0
26409;2006;1;5;7;0,5
26409;2006;1;6;7;0,0
26409;2006;1;7;7;0,0
26409;2006;1;8;7;0,0
26409;2006;1;9;7;0,0
26409;2006;1;10;7;0,0
26409;2006;1;11;7;0,4
26409;2006;1;12;7;4,0
26409;2006;1;13;7;0,2
26409;2006;1;14;7;0,3
26409;2006;1;15;7;0,0
26409;2006;1;16;7;0,1
26409;2006;1;17;7;0,0
26409;2006;1;18;7;6,1
26409;2006;1;19;7;0,5
26409;2006;1;20;7;4,0
26409;2006;1;21;7;6,6
26409;2006;1;22;7;0,0
26409;2006;1;23;7;0,0
26409;2006;1;24;7;0,0
26409;2006;1;25;7;0,8
26409;2006;1;26;7;1,6
26409;2006;1;27;7;0,0
26409;2006;1;28;7;0,0
26409;2006;1;29;7;0,0
26409;2006;1;30;7;0,2
26409;2006;1;31;7;0,0
26409;2006;2;1;7;0,0
26409;2006;2;2;7;0,0
26409;2006;2;3;7;0,0
26409;2006;2;4;7;0,1
26409;2006;2;5;7;1,6
26409;2006;2;6;7;1,0
26409;2006;2;7;7;7,6
26409;2006;2;8;7;4,2
26409;2006;2;9;7;5,8
26409;2006;2;10;7;0,5
26409;2006;2;11;7;0,0
26409;2006;2;12;7;0,0
26409;2006;2;13;7;0,2
26409;2006;2;14;7;0,0
26409;2006;2;15;7;0,0
26409;2006;2;16;7;5,5
26409;2006;2;17;7;7,5
26409;2006;2;18;7;3,2
26409;2006;2;19;7;2,8
26409;2006;2;20;7;0,0
26409;2006;2;21;7;0,0
26409;2006;2;22;7;0,0
26409;2006;2;23;7;0,6
26409;2006;2;24;7;3,0
26409;2006;2;25;7;0,0
26409;2006;2;26;7;0,0
26409;2006;2;27;7;0,0
26409;2006;2;28;7;2,1
26409;2006;3;1;7;0,0
26409;2006;3;2;7;5,3
26409;2006;3;3;7;3,9
26409;2006;3;4;7;4,0
26409;2006;3;5;7;0,1
26409;2006;3;6;7;0,5
26409;2006;3;7;7;0,5
26409;2006;3;8;7;0,0
26409;2006;3;9;7;0,0
26409;2006;3;10;7;0,0
26409;2006;3;11;7;0,0
26409;2006;3;12;7;0,0
26409;2006;3;13;7;0,0
26409;2006;3;14;7;0,0
26409;2006;3;15;7;0,0
26409;2006;3;16;7;0,0
26409;2006;3;17;7;0,0
26409;2006;3;18;7;0,0
26409;2006;3;19;7;0,0
26409;2006;3;20;7;0,0
26409;2006;3;21;7;0,0
26409;2006;3;22;7;0,3
26409;2006;3;23;7;0,4
26409;2006;3;24;7;0,0
26409;2006;3;25;7;0,0
26409;2006;3;26;7;8,8
26409;2006;3;27;7;4,1
26409;2006;3;28;7;4,1
26409;2006;3;29;7;0,3
26409;2006;3;30;7;0,3
26409;2006;3;31;7;8,0
26409;2006;4;1;7;0,0
26409;2006;4;2;7;3,1
26409;2006;4;3;7;8,4
26409;2006;4;4;7;0,8
26409;2006;4;5;7;0,3
26409;2006;4;6;7;1,4
26409;2006;4;7;7;7,2
26409;2006;4;8;7;1,5
26409;2006;4;9;7;6,0
26409;2006;4;10;7;3,1
26409;2006;4;11;7;0,0
26409;2006;4;12;7;4,5
26409;2006;4;13;7;4,3
26409;2006;4;14;7;1,2
26409;2006;4;15;7;0,0
26409;2006;4;16;7;0,0
26409;2006;4;17;7;0,0
26409;2006;4;18;7;0,0
26409;2006;4;19;7;0,0
26409;2006;4;20;7;3,2
26409;2006;4;21;7;2,3
26409;2006;4;22;7;7,1
26409;2006;4;23;7;0,0
26409;2006;4;24;7;0,0
26409;2006;4;25;7;0,0
26409;2006;4;26;7;0,0
26409;2006;4;27;7;0,0
26409;2006;4;28;7;0,0
26409;2006;4;29;7;2,4
26409;2006;4;30;7;3,0
26409;2006;5;1;7;1,0
26409;2006;5;2;7;5,0
26409;2006;5;3;7;0,0
26409;2006;5;4;7;0,0
26409;2006;5;5;7;0,0
26409;2006;5;6;7;0,0
26409;2006;5;7;7;0,0
26409;2006;5;8;7;0,0
26409;2006;5;9;7;0,0
26409;2006;5;10;7;0,0
26409;2006;5;11;7;0,0
26409;2006;5;12;7;0,0
26409;2006;5;13;7;0,0
26409;2006;5;14;7;1,5
26409;2006;5;15;7;0,0
26409;2006;5;16;7;9,0
26409;2006;5;17;7;1,0
26409;2006;5;18;7;2,3
26409;2006;5;19;7;8,5
26409;2006;5;20;7;4,7
26409;2006;5;21;7;11,1
26409;2006;5;22;7;0,6
26409;2006;5;23;7;6,0
26409;2006;5;24;7;0,5
26409;2006;5;25;7;8,6
26409;2006;5;26;7;0,2
26409;2006;5;27;7;1,2
26409;2006;5;28;7;7,5
26409;2006;5;29;7;4,5
26409;2006;5;30;7;2,1
26409;2006;5;31;7;0,0
26409;2006;6;1;7;0,5
26409;2006;6;2;7;0,0
26409;2006;6;3;7;0,0
26409;2006;6;4;7;0,0
26409;2006;6;5;7;0,0
26409;2006;6;6;7;0,0
26409;2006;6;7;7;0,0
26409;2006;6;8;7;0,0
26409;2006;6;9;7;0,0
26409;2006;6;10;7;0,0
26409;2006;6;11;7;0,0
26409;2006;6;12;7;0,0
26409;2006;6;13;7;0,0
26409;2006;6;14;7;0,0
26409;2006;6;15;7;0,1
26409;2006;6;16;7;0,0
26409;2006;6;17;7;0,5
26409;2006;6;18;7;0,0
26409;2006;6;19;7;0,0
26409;2006;6;20;7;0,0
26409;2006;6;21;7;0,0
26409;2006;6;22;7;3,9
26409;2006;6;23;7;1,1
26409;2006;6;24;7;0,0
26409;2006;6;25;7;0,0
26409;2006;6;26;7;4,1
26409;2006;6;27;7;0,4
26409;2006;6;28;7;0,0
26409;2006;6;29;7;0,0
26409;2006;6;30;7;0,0
26409;2006;7;1;7;0,0
26409;2006;7;2;7;0,0
26409;2006;7;3;7;0,0
26409;2006;7;4;7;0,0
26409;2006;7;5;7;0,0
26409;2006;7;6;7;0,0
26409;2006;7;7;7;0,0
26409;2006;7;8;7;0,0
26409;2006;7;9;7;2,0
26409;2006;7;10;7;2,5
26409;2006;7;11;7;0,0
26409;2006;7;12;7;3,1
26409;2006;7;13;7;0,0
26409;2006;7;14;7;0,0
26409;2006;7;15;7;0,0
26409;2006;7;16;7;0,0
26409;2006;7;17;7;0,0
26409;2006;7;18;7;0,0
26409;2006;7;19;7;0,0
26409;2006;7;20;7;0,0
26409;2006;7;21;7;4,6
26409;2006;7;22;7;0,0
26409;2006;7;23;7;1,5
26409;2006;7;24;7;3,7
26409;2006;7;25;7;0,0
26409;2006;7;26;7;0,0
26409;2006;7;27;7;0,0
26409;2006;7;28;7;0,0
26409;2006;7;29;7;3,0
26409;2006;7;30;7;5,2
26409;2006;7;31;7;14,5
26409;2006;8;1;7;0,0
26409;2006;8;2;7;14,2
26409;2006;8;3;7;0,5
26409;2006;8;4;7;0,0
26409;2006;8;5;7;0,0
26409;2006;8;6;7;0,0
26409;2006;8;7;7;0,0
26409;2006;8;8;7;0,0
26409;2006;8;9;7;0,0
26409;2006;8;10;7;1,8
26409;2006;8;11;7;0,5
26409;2006;8;12;7;4,5
26409;2006;8;13;7;4,2
26409;2006;8;14;7;10,0
26409;2006;8;15;7;0,0
26409;2006;8;16;7;4,8
26409;2006;8;17;7;1,1
26409;2006;8;18;7;0,0
26409;2006;8;19;7;22,5
26409;2006;8;20;7;2,3
26409;2006;8;21;7;4,1
26409;2006;8;22;7;1,9
26409;2006;8;23;7;3,2
26409;2006;8;24;7;0,0
26409;2006;8;25;7;0,0
26409;2006;8;26;7;18,0
26409;2006;8;27;7;0,2
26409;2006;8;28;7;9,2
26409;2006;8;29;7;4,2
26409;2006;8;30;7;2,6
26409;2006;8;31;7;0,2
26409;2006;9;1;7;5,8
26409;2006;9;2;7;7,0
26409;2006;9;3;7;3,3
26409;2006;9;4;7;8,7
26409;2006;9;5;7;0,0
26409;2006;9;6;7;0,0
26409;2006;9;7;7;1,1
26409;2006;9;8;7;0,6
26409;2006;9;9;7;0,0
26409;2006;9;10;7;0,0
26409;2006;9;11;7;0,0
26409;2006;9;12;7;0,0
26409;2006;9;13;7;0,0
26409;2006;9;14;7;0,0
26409;2006;9;15;7;0,0
26409;2006;9;16;7;0,0
26409;2006;9;17;7;0,0
26409;2006;9;18;7;0,0
26409;2006;9;19;7;0,0
26409;2006;9;20;7;0,3
26409;2006;9;21;7;0,0
26409;2006;9;22;7;0,0
26409;2006;9;23;7;0,0
26409;2006;9;24;7;0,0
26409;2006;9;25;7;0,0
26409;2006;9;26;7;0,8
26409;2006;9;27;7;10,4
26409;2006;9;28;7;3,8
26409;2006;9;29;7;0,2
26409;2006;9;30;7;0,0
26409;2006;10;1;7;0,0
26409;2006;10;2;7;9,1
26409;2006;10;3;7;12,6
26409;2006;10;4;7;4,3
26409;2006;10;5;7;1,3
26409;2006;10;6;7;7,1
26409;2006;10;7;7;3,6
26409;2006;10;8;7;6,7
26409;2006;10;9;7;0,6
26409;2006;10;10;7;0,0
26409;2006;10;11;7;0,0
26409;2006;10;12;7;0,0
26409;2006;10;13;7;0,0
26409;2006;10;14;7;0,0
26409;2006;10;15;7;0,0
26409;2006;10;16;7;0,0
26409;2006;10;17;7;0,0
26409;2006;10;18;7;0,0
26409;2006;10;19;7;0,2
26409;2006;10;20;7;1,9
26409;2006;10;21;7;5,2
26409;2006;10;22;7;0,2
26409;2006;10;23;7;10,6
26409;2006;10;24;7;11,3
26409;2006;10;25;7;1,6
26409;2006;10;26;7;1,5
26409;2006;10;27;7;3,0
26409;2006;10;28;7;0,4
26409;2006;10;29;7;2,9
26409;2006;10;30;7;6,2
26409;2006;10;31;7;7,7
26409;2006;11;1;7;10,6
26409;2006;11;2;7;0,5
26409;2006;11;3;7;0,0
26409;2006;11;4;7;0,3
26409;2006;11;5;7;2,9
26409;2006;11;6;7;1,0
26409;2006;11;7;7;0,0
26409;2006;11;8;7;0,0
26409;2006;11;9;7;7,0
26409;2006;11;10;7;2,9
26409;2006;11;11;7;7,7
26409;2006;11;12;7;8,0
26409;2006;11;13;7;5,2
26409;2006;11;14;7;5,5
26409;2006;11;15;7;4,8
26409;2006;11;16;7;1,4
26409;2006;11;17;7;1,9
26409;2006;11;18;7;0,4
26409;2006;11;19;7;2,1
26409;2006;11;20;7;0,0
26409;2006;11;21;7;6,5
26409;2006;11;22;7;2,7
26409;2006;11;23;7;2,2
26409;2006;11;24;7;7,0
26409;2006;11;25;7;0,6
26409;2006;11;26;7;5,2
26409;2006;11;27;7;0,0
26409;2006;11;28;7;0,0
26409;2006;11;29;7;0,1
26409;2006;11;30;7;0,0
26409;2006;12;1;7;0,0
26409;2006;12;2;7;4,8
26409;2006;12;3;7;10,5
26409;2006;12;4;7;3,5
26409;2006;12;5;7;7,5
26409;2006;12;6;7;5,0
26409;2006;12;7;7;6,2
26409;2006;12;8;7;8,1
26409;2006;12;9;7;6,7
26409;2006;12;10;7;8,0
26409;2006;12;11;7;1,8
26409;2006;12;12;7;6,2
26409;2006;12;13;7;4,0
26409;2006;12;14;7;4,5
26409;2006;12;15;7;0,5
26409;2006;12;16;7;3,0
26409;2006;12;17;7;5,0
26409;2006;12;18;7;4,1
26409;2006;12;19;7;0,2
26409;2006;12;20;7;0,0
26409;2006;12;21;7;0,0
26409;2006;12;22;7;0,0
26409;2006;12;23;7;0,0
26409;2006;12;24;7;0,5
26409;2006;12;25;7;0,2
26409;2006;12;26;7;0,3
26409;2006;12;27;7;0,0
26409;2006;12;28;7;3,4
26409;2006;12;29;7;1,9
26409;2006;12;30;7;0,0
26409;2006;12;31;7;11,5
